ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
2ee655780feb6437,xclick,/m/083kb,1,0.864375,0.866875,0.283835,0.800752,0,0,0,0,0,0.866875,0.866875,0.864375,0.864375,0.283835,0.283835,0.800752,0.800752
2ee655780feb6437,xclick,/m/083kb,1,0.864375,0.87875,0.345865,0.789474,0,0,0,0,0,0.87875,0.87875,0.864375,0.864375,0.345865,0.345865,0.789474,0.784774
2f18c815f85e17ee,xclick,/m/083kb,1,0.289375,0.32875,0.490566,0.533851,1,0,0,0,0,0.289375,0.296875,0.32875,0.31125,0.511654,0.490566,0.502775,0.533851
2f197fa7d6149e6d,xclick,/m/083kb,1,0.357798,0.391159,0.277638,0.305276,1,0,0,0,0,0.381985,0.357798,0.391159,0.388657,0.277638,0.305276,0.287688,0.297739
2f197fa7d6149e6d,xclick,/m/083kb,1,0.437031,0.59633,0.223618,0.345477,1,0,0,0,0,0.524604,0.59633,0.57965,0.437031,0.223618,0.330402,0.345477,0.261307
2f197fa7d6149e6d,xclick,/m/083kb,1,0.487073,0.748957,0.394472,0.571608,0,0,0,0,0,0.70809,0.487073,0.513761,0.748957,0.394472,0.51005,0.571608,0.433417
2f197fa7d6149e6d,xclick,/m/083kb,1,0.591326,0.670559,0.517588,0.669598,1,0,0,0,0,0.59633,0.670559,0.666389,0.591326,0.517588,0.635678,0.669598,0.628141
2f20cfec23765be2,xclick,/m/083kb,1,0.0,0.555556,0.541,0.811,0,1,0,0,0,0.501663,0.555556,0.000665,0.0,0.811,0.737,0.541,0.587
2f75eaf7429dc37a,activemil,/m/083kb,1,0.464844,0.710156,0.519389,0.784959,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2f8dd88a1177c8db,xclick,/m/083kb,1,0.58375,0.79375,0.346154,0.538462,1,0,0,0,0,0.58375,0.58375,0.753125,0.79375,0.538462,0.538462,0.346154,0.382739
2feabd779c4f457e,xclick,/m/083kb,1,0.123125,0.999375,0.591111,0.975556,1,1,0,0,0,0.18625,0.123125,0.7575,0.999375,0.591111,0.66,0.975556,0.773333
2feabd779c4f457e,xclick,/m/083kb,1,0.24375,0.335,0.267778,0.32,0,0,0,0,0,0.24375,0.24875,0.335,0.305,0.281111,0.267778,0.283333,0.32
2feacfc2cfb959df,xclick,/m/083kb,1,0.288125,0.845,0.071496,0.901223,0,0,0,0,0,0.83125,0.845,0.558125,0.288125,0.071496,0.10254,0.901223,0.765757
300dc6e4882f7663,xclick,/m/083kb,1,0.130719,0.331466,0.62,0.82875,1,0,0,0,0,0.132586,0.331466,0.313725,0.130719,0.62,0.80875,0.82875,0.62125
3033e36d0f3749ec,xclick,/m/083kb,1,0.291875,0.475,0.770073,0.800182,0,0,0,0,0,0.291875,0.454375,0.475,0.458125,0.786496,0.770073,0.788321,0.800182
3065baef31b57f1c,xclick,/m/083kb,1,0.00125,0.756875,0.131683,0.658416,0,1,0,0,0,0.00125,0.584375,0.756875,0.60875,0.187129,0.131683,0.417822,0.658416
307764dff7b0db34,xclick,/m/083kb,1,0.2575,0.889375,0.309726,0.790368,0,0,0,0,0,0.889375,0.2575,0.620625,0.330625,0.394712,0.609065,0.309726,0.790368
309eec4d00f0cf70,activemil,/m/083kb,1,0.649375,0.920625,0.255068,0.777027,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
309eec4d00f0cf70,xclick,/m/083kb,1,0.46875,0.52625,0.280405,0.404561,1,0,0,0,0,0.51625,0.47625,0.46875,0.52625,0.280405,0.375,0.404561,0.321791
30a4fba3ad018478,xclick,/m/083kb,1,0.332392,0.774953,0.26625,0.381875,0,0,0,0,0,0.332392,0.76742,0.774953,0.357815,0.363125,0.26625,0.27625,0.381875
30a4fba3ad018478,xclick,/m/083kb,1,0.403013,0.693974,0.365,0.44375,0,0,0,0,0,0.686441,0.403013,0.420904,0.693974,0.37375,0.41625,0.44375,0.365
314114e79507694a,xclick,/m/083kb,1,0.1775,0.27625,0.365348,0.417137,1,0,0,0,0,0.2425,0.1775,0.200625,0.27625,0.365348,0.403955,0.417137,0.382298
314114e79507694a,xclick,/m/083kb,1,0.2725,0.38875,0.369115,0.457627,1,0,0,0,0,0.318125,0.2725,0.38875,0.353125,0.369115,0.403955,0.399247,0.457627
314114e79507694a,xclick,/m/083kb,1,0.4275,0.5775,0.353107,0.467043,1,0,0,0,0,0.49125,0.4275,0.5775,0.510625,0.353107,0.391714,0.369115,0.467043
314114e79507694a,xclick,/m/083kb,1,0.559375,0.76375,0.379473,0.536723,1,0,0,0,0,0.66,0.76375,0.698125,0.559375,0.379473,0.412429,0.536723,0.428437
3171cbcd0b7e929c,xclick,/m/083kb,1,0.0,0.178125,0.238042,0.32703,1,1,0,0,0,0.178125,0.029375,0.0025,0.0,0.324805,0.32703,0.238042,0.2703
3171cbcd0b7e929c,xclick,/m/083kb,1,0.705625,0.999375,0.632925,0.998888,0,0,0,0,0,0.999375,0.705625,0.86125,0.999375,0.650723,0.976641,0.998888,0.632925
31bbb98ea88a81e5,xclick,/m/083kb,1,0.294375,0.489375,0.513825,0.851382,1,0,0,0,0,0.31125,0.489375,0.4725,0.294375,0.513825,0.839862,0.851382,0.62788
31c50639c8ae6de2,xclick,/m/083kb,1,0.000625,0.02625,0.023653,0.26544,1,0,0,0,0,0.02625,0.02625,0.000625,0.000625,0.023653,0.023653,0.26544,0.26544
31c50639c8ae6de2,xclick,/m/083kb,1,0.0275,0.050625,0.00657,0.270696,1,0,0,0,0,0.050625,0.050625,0.0275,0.0275,0.00657,0.00657,0.270696,0.270696
31c50639c8ae6de2,xclick,/m/083kb,1,0.065,0.238125,0.011827,0.529566,1,0,0,0,0,0.238125,0.238125,0.065,0.0675,0.011827,0.011827,0.529566,0.529566
31c50639c8ae6de2,xclick,/m/083kb,1,0.189375,0.308125,0.034166,0.341656,1,0,0,0,0,0.308125,0.308125,0.191875,0.189375,0.034166,0.034166,0.339028,0.341656
31c50639c8ae6de2,xclick,/m/083kb,1,0.26,0.365,0.015769,0.42707,1,0,0,0,0,0.365,0.365,0.26,0.26,0.015769,0.015769,0.42707,0.42707
31c50639c8ae6de2,xclick,/m/083kb,1,0.3225,0.51875,0.085414,0.570302,1,0,0,0,0,0.51875,0.3225,0.3225,0.3225,0.085414,0.529566,0.570302,0.570302
31c50639c8ae6de2,xclick,/m/083kb,1,0.360625,0.42,0.0,0.268068,1,0,0,0,0,0.42,0.42,0.360625,0.360625,0.0,0.0,0.268068,0.268068
31c50639c8ae6de2,xclick,/m/083kb,1,0.375,0.399375,0.0,0.152431,1,0,0,0,0,0.399375,0.398125,0.375,0.375,0.0,0.0,0.152431,0.152431
31c50639c8ae6de2,xclick,/m/083kb,1,0.400625,0.449375,0.093298,0.34954,1,0,0,0,0,0.449375,0.400625,0.425,0.400625,0.093298,0.311432,0.31406,0.34954
31c50639c8ae6de2,xclick,/m/083kb,1,0.42375,0.52625,0.116951,0.400788,1,0,0,0,0,0.52625,0.52625,0.42375,0.42375,0.116951,0.116951,0.400788,0.400788
31c50639c8ae6de2,xclick,/m/083kb,1,0.48,0.615625,0.060447,0.373193,1,0,0,0,0,0.615625,0.610625,0.48,0.48,0.063075,0.060447,0.373193,0.373193
31c50639c8ae6de2,xclick,/m/083kb,1,0.501875,0.699375,0.095926,0.611038,1,0,0,0,0,0.699375,0.699375,0.501875,0.506875,0.095926,0.095926,0.550591,0.611038
31c50639c8ae6de2,xclick,/m/083kb,1,0.58625,0.68875,0.039422,0.335085,1,0,0,0,0,0.68875,0.68875,0.58625,0.58625,0.039422,0.039422,0.335085,0.335085
31c50639c8ae6de2,xclick,/m/083kb,1,0.595625,0.609375,0.031537,0.26544,1,0,0,0,0,0.609375,0.609375,0.595625,0.595625,0.031537,0.034166,0.26544,0.26544
31c50639c8ae6de2,xclick,/m/083kb,1,0.63,0.710625,0.111695,0.434954,1,0,0,0,0,0.710625,0.710625,0.63,0.63625,0.111695,0.111695,0.42707,0.434954
31c50639c8ae6de2,xclick,/m/083kb,1,0.6825,0.813125,0.09067,0.457293,1,0,0,0,0,0.813125,0.813125,0.6825,0.6825,0.09067,0.09067,0.457293,0.457293
31c50639c8ae6de2,xclick,/m/083kb,1,0.8925,0.904375,0.003942,0.287779,1,0,0,0,0,0.904375,0.903125,0.8925,0.8925,0.003942,0.003942,0.287779,0.287779
31c50639c8ae6de2,xclick,/m/083kb,1,0.93,0.9825,0.057819,0.273325,1,0,0,0,0,0.9825,0.9825,0.93,0.93,0.057819,0.057819,0.273325,0.273325
31caffe36522425e,xclick,/m/083kb,1,0.08375,0.314375,0.418569,0.937595,0,0,0,0,0,0.091875,0.314375,0.28125,0.08375,0.427702,0.872146,0.937595,0.418569
31db15f360854bf4,xclick,/m/083kb,1,0.283333,0.853333,0.0875,0.87375,0,0,0,0,0,0.755,0.853333,0.283333,0.591667,0.0875,0.7025,0.69,0.87375
31e30b31cdc696d3,xclick,/m/083kb,1,0.235625,0.563125,0.121013,0.419325,1,0,1,0,0,0.508125,0.465,0.235625,0.563125,0.121013,0.419325,0.334897,0.24015
31e30b31cdc696d3,xclick,/m/083kb,1,0.6875,0.78875,0.0,0.501876,1,0,0,0,0,0.699375,0.78875,0.768125,0.6875,0.0,0.254221,0.501876,0.340525
31e30b31cdc696d3,xclick,/m/083kb,1,0.82125,0.910625,0.086304,0.349906,1,0,0,0,0,0.861875,0.910625,0.83875,0.82125,0.086304,0.182927,0.349906,0.236398
31e30b31cdc696d3,xclick,/m/083kb,1,0.904375,0.999375,0.192308,0.351782,1,0,1,0,0,0.975,0.999375,0.960625,0.904375,0.192308,0.265478,0.351782,0.272983
320128bdeceed660,xclick,/m/083kb,1,0.37,0.685,0.496667,0.676667,0,0,0,0,0,0.67625,0.37,0.3775,0.685,0.676667,0.503333,0.496667,0.675
3208a3aadafadb90,activemil,/m/083kb,1,0.0175,0.97375,0.035556,0.751111,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
32374258e5603b3e,xclick,/m/083kb,1,0.025625,0.28375,0.174167,0.29,1,0,0,1,0,0.25125,0.28375,0.025625,0.04875,0.174167,0.24,0.248333,0.29
32374258e5603b3e,xclick,/m/083kb,1,0.055,0.3275,0.25,0.3775,0,0,0,1,0,0.234375,0.3275,0.20625,0.055,0.25,0.309167,0.3775,0.320833
32374258e5603b3e,xclick,/m/083kb,1,0.33,0.44125,0.335,0.545,0,0,0,1,0,0.39375,0.383125,0.44125,0.33,0.335,0.545,0.401667,0.4125
32374258e5603b3e,xclick,/m/083kb,1,0.56625,0.66875,0.365833,0.551667,0,0,0,1,0,0.608125,0.615625,0.66875,0.56625,0.365833,0.551667,0.441667,0.44
32374258e5603b3e,xclick,/m/083kb,1,0.62875,0.86875,0.25,0.429167,0,0,0,1,0,0.67,0.62875,0.840625,0.86875,0.25,0.315833,0.429167,0.370833
32374258e5603b3e,xclick,/m/083kb,1,0.74375,0.9875,0.209167,0.3775,1,0,0,1,0,0.75875,0.9875,0.95125,0.74375,0.209167,0.333333,0.3775,0.236667
324a1cc4ff695ddb,xclick,/m/083kb,1,0.536875,0.72625,0.212946,0.91651,1,0,0,0,0,0.713125,0.536875,0.550625,0.72625,0.212946,0.858349,0.91651,0.226079
326b4dafabf1f302,activemil,/m/083kb,1,0.556875,1.0,0.537,0.954,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
326b4dafabf1f302,xclick,/m/083kb,1,0.484375,0.498125,0.414,0.42,1,0,0,0,0,0.498125,0.484375,0.484375,0.484375,0.414,0.42,0.42,0.42
32a20035b92b277c,activemil,/m/083kb,1,0.539261,0.663972,0.555766,0.950851,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
32babaebeb952432,xclick,/m/083kb,1,0.248,0.618667,0.386339,0.645678,1,0,0,0,0,0.606667,0.248,0.249333,0.618667,0.386339,0.567769,0.645678,0.415155
32babaebeb952432,xclick,/m/083kb,1,0.499333,0.789333,0.500534,0.672359,1,0,0,0,0,0.785333,0.499333,0.504667,0.789333,0.500534,0.610459,0.672359,0.520811
32babaebeb952432,xclick,/m/083kb,1,0.599333,0.839333,0.631804,0.713981,1,0,0,0,0,0.693333,0.599333,0.604667,0.839333,0.643543,0.678762,0.713981,0.631804
32babaebeb952432,xclick,/m/083kb,1,0.77,0.904667,0.631804,0.727855,1,0,0,0,0,0.904667,0.781333,0.77,0.786667,0.631804,0.654216,0.716115,0.727855
32babaebeb952432,xclick,/m/083kb,1,0.77,0.925333,0.680896,0.732124,1,0,0,0,0,0.925333,0.794667,0.77,0.772667,0.680896,0.711846,0.732124,0.732124
32babaebeb952432,xclick,/m/083kb,1,0.807333,0.878,0.748132,0.763074,1,0,0,0,0,0.825333,0.878,0.807333,0.82,0.748132,0.75667,0.754536,0.763074
32da5e22a2b8e10e,activemil,/m/083kb,1,0.526875,0.76125,0.518072,0.891566,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
32da5e22a2b8e10e,xclick,/m/083kb,1,0.16875,0.255625,0.477294,0.541242,1,0,0,0,0,0.23,0.16875,0.249375,0.255625,0.477294,0.507878,0.541242,0.490269
32da5e22a2b8e10e,xclick,/m/083kb,1,0.235625,0.31375,0.625579,0.731233,1,0,0,0,0,0.27375,0.31375,0.2625,0.235625,0.625579,0.636701,0.731233,0.699722
32da5e22a2b8e10e,xclick,/m/083kb,1,0.490625,0.5725,0.408712,0.484708,1,0,0,0,0,0.556875,0.5725,0.53,0.490625,0.408712,0.425394,0.481001,0.484708
32e295d97b20ce71,xclick,/m/083kb,1,0.087912,0.239011,0.152579,0.831662,0,0,0,0,0,0.168956,0.087912,0.239011,0.163462,0.152579,0.655444,0.646848,0.831662
32e295d97b20ce71,xclick,/m/083kb,1,0.418956,0.546703,0.179799,0.637536,0,0,0,0,0,0.461538,0.418956,0.546703,0.501374,0.179799,0.517192,0.539398,0.637536
32e295d97b20ce71,xclick,/m/083kb,1,0.714286,0.843407,0.194842,0.630372,0,0,0,0,0,0.843407,0.714286,0.815934,0.826923,0.194842,0.518625,0.518625,0.630372
32ec946db4bf5adb,activemil,/m/083kb,1,0.814375,0.9625,0.35023,0.618433,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
33044db500418f58,xclick,/m/083kb,1,0.432617,0.557617,0.429412,0.685294,1,0,0,0,0,0.46582,0.432617,0.541992,0.557617,0.429412,0.457353,0.685294,0.586765
337883e69d7816de,xclick,/m/083kb,1,0.170312,0.754687,0.245833,0.8,0,0,0,0,0,0.325,0.170312,0.754687,0.671875,0.245833,0.375,0.616667,0.8
338481bb3e443ac5,xclick,/m/083kb,1,0.404375,0.721875,0.385542,0.65431,1,0,0,0,0,0.425625,0.404375,0.720625,0.721875,0.385542,0.436515,0.637627,0.65431
33ba65a22ff7b607,xclick,/m/083kb,1,0.271955,0.475921,0.42125,0.76125,1,0,0,0,0,0.356941,0.400378,0.271955,0.475921,0.76125,0.69125,0.6825,0.42125
33f129c6c6a6fa3c,xclick,/m/083kb,1,0.2325,0.334375,0.355535,0.546904,1,0,0,0,0,0.2325,0.2325,0.334375,0.321875,0.355535,0.355535,0.541276,0.546904
33f129c6c6a6fa3c,xclick,/m/083kb,1,0.559375,0.675,0.263602,0.461538,1,0,0,0,0,0.5675,0.559375,0.675,0.62,0.263602,0.378987,0.351782,0.461538
33f88c64271beb5c,activemil,/m/083kb,1,0.094286,0.668571,0.159915,0.818763,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3400688a60332d43,activemil,/m/083kb,1,0.213542,0.433333,0.261719,0.448438,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
34817d2b2c8d3a77,xclick,/m/083kb,1,0.055,0.954375,0.496875,0.965625,1,0,0,0,0,0.055,0.361875,0.954375,0.14875,0.646094,0.965625,0.750781,0.496875
3494e034703c287a,xclick,/m/083kb,1,0.35125,0.5525,0.410833,0.594167,1,0,0,0,0,0.5525,0.403125,0.35125,0.38,0.518333,0.410833,0.57,0.594167
3494e034703c287a,xclick,/m/083kb,1,0.55625,0.650625,0.410833,0.525833,1,0,0,0,0,0.578125,0.55625,0.650625,0.56375,0.410833,0.446667,0.465833,0.525833
349b33b73ae59e1c,xclick,/m/083kb,1,0.38247,0.609562,0.522,0.812667,1,0,0,0,0,0.589641,0.609562,0.459163,0.38247,0.522,0.539333,0.812667,0.786667
34a8ea1da8b418f2,xclick,/m/083kb,1,0.15875,0.415,0.534751,0.682747,1,0,0,0,0,0.370625,0.399375,0.415,0.15875,0.534751,0.591169,0.536386,0.682747
34a8ea1da8b418f2,xclick,/m/083kb,1,0.235625,0.56375,0.254293,0.573181,1,0,0,0,0,0.556875,0.56375,0.2775,0.235625,0.254293,0.269828,0.573181,0.503679
34a8ea1da8b418f2,xclick,/m/083kb,1,0.41,0.448125,0.429272,0.818479,1,0,0,0,0,0.41,0.446875,0.446875,0.448125,0.429272,0.818479,0.818479,0.818479
34a8ea1da8b418f2,xclick,/m/083kb,1,0.496875,0.765,0.51758,0.682747,1,0,0,0,0,0.765,0.72,0.7425,0.496875,0.51758,0.534751,0.582993,0.682747
34a8ea1da8b418f2,xclick,/m/083kb,1,0.580625,0.871875,0.309076,0.560098,1,0,0,0,0,0.871875,0.580625,0.606875,0.606875,0.309076,0.49305,0.560098,0.560098
34a8ea1da8b418f2,xclick,/m/083kb,1,0.76,0.806875,0.455437,0.802944,1,0,0,0,0,0.76,0.76,0.806875,0.806875,0.455437,0.455437,0.799673,0.802944
34ae3b097e7e898f,xclick,/m/083kb,1,0.251271,0.47785,0.29349,0.459979,1,0,0,1,0,0.47785,0.360203,0.251271,0.251271,0.29349,0.435432,0.459979,0.459979
34ae3b097e7e898f,xclick,/m/083kb,1,0.711692,0.95207,0.180363,0.3127,1,0,0,1,0,0.853304,0.841685,0.95207,0.711692,0.180363,0.3127,0.271078,0.239061
34b469814ed678b7,xclick,/m/083kb,1,0.241875,0.394375,0.652833,0.988827,0,1,0,1,0,0.26375,0.241875,0.394375,0.37,0.652833,0.713488,0.988827,0.988827
34b469814ed678b7,xclick,/m/083kb,1,0.74875,0.89,0.656824,0.992019,0,1,0,1,0,0.763125,0.74875,0.87375,0.89,0.656824,0.711891,0.990423,0.992019
34b9afef8d0dac27,xclick,/m/083kb,1,0.232645,0.440275,0.560037,0.673546,1,0,0,0,0,0.386492,0.440275,0.37586,0.232645,0.560037,0.615385,0.673546,0.629456
34b9afef8d0dac27,xclick,/m/083kb,1,0.245153,0.452783,0.594747,0.822702,1,0,0,0,0,0.281426,0.452783,0.397749,0.245153,0.594747,0.736398,0.822702,0.774859
34b9afef8d0dac27,xclick,/m/083kb,1,0.485303,0.70419,0.252345,0.394934,1,0,0,0,0,0.638524,0.70419,0.645403,0.485303,0.252345,0.318011,0.394934,0.302064
34c5999ad3e3e414,xclick,/m/083kb,1,0.0,0.999375,0.274167,0.8525,1,1,0,0,0,0.0,0.535625,0.999375,0.3925,0.515,0.274167,0.615,0.8525
34daa4d2cb03f373,activemil,/m/083kb,1,0.0,0.921875,0.180833,0.944167,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
34dcf5f0cc582a82,xclick,/m/083kb,1,0.285625,0.443125,0.098765,0.541667,1,0,0,0,0,0.435,0.285625,0.335,0.443125,0.098765,0.405864,0.541667,0.152778
34dcf5f0cc582a82,xclick,/m/083kb,1,0.389375,0.496875,0.753086,0.96142,1,0,0,0,0,0.42375,0.389375,0.496875,0.443125,0.753086,0.834877,0.848765,0.96142
34dcf5f0cc582a82,xclick,/m/083kb,1,0.47,0.7725,0.049383,0.537037,1,0,0,0,0,0.7725,0.750625,0.47,0.61375,0.114198,0.049383,0.466049,0.537037
34fe4e75c2920b09,xclick,/m/083kb,1,0.0975,0.364375,0.334897,0.590056,0,0,0,0,0,0.364375,0.336875,0.0975,0.234375,0.396811,0.334897,0.575985,0.590056
352cff2fbffc45b8,activemil,/m/083kb,1,0.055,0.65625,0.296667,0.693333,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
353b6e2736b361e6,activemil,/m/083kb,1,0.405,0.578125,0.306331,0.608939,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3541c27d8fca933b,activemil,/m/083kb,1,0.625625,0.880625,0.504233,1.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3546dfaa4fc61336,activemil,/m/083kb,1,0.575,0.78625,0.250718,0.42488,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3560268cd4343c70,xclick,/m/083kb,1,0.034667,0.806667,0.036,0.409,1,0,0,1,0,0.034667,0.806667,0.662667,0.034667,0.036,0.195,0.409,0.04
357971dab24ab4ed,activemil,/m/083kb,1,0.489844,0.870313,0.329167,0.808333,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
357971dab24ab4ed,xclick,/m/083kb,1,0.060938,0.191406,0.383333,0.605556,1,0,0,1,0,0.132031,0.191406,0.086719,0.060938,0.383333,0.531944,0.605556,0.495833
35d1efcf5d19292d,xclick,/m/083kb,1,0.577778,0.748611,0.553704,0.933333,0,0,0,0,0,0.605556,0.748611,0.745833,0.577778,0.553704,0.824074,0.933333,0.575926
35d59da437f76dae,activemil,/m/083kb,1,0.06625,0.968125,0.225,0.924167,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
35d6221fedbf03b8,xclick,/m/083kb,1,0.0,0.804375,0.123249,0.72549,0,0,0,0,0,0.804375,0.0,0.78,0.07375,0.157796,0.595705,0.123249,0.72549
35fc141c511fc71f,activemil,/m/083kb,1,0.405625,0.555625,0.404167,0.52,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
364183c1faf19110,activemil,/m/083kb,1,0.135185,0.3,0.053704,0.426852,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
364183c1faf19110,xclick,/m/083kb,1,0.787963,0.999074,0.781482,0.942593,1,1,0,0,0,0.898148,0.891667,0.999074,0.787963,0.781482,0.942593,0.896296,0.857407
364557f179b44a3b,xclick,/m/083kb,1,0.204586,0.610229,0.265,0.49375,0,0,0,0,0,0.204586,0.488536,0.610229,0.38448,0.49,0.265,0.33,0.49375
36476c513dc65ebd,xclick,/m/083kb,1,0.001429,0.868571,0.003697,0.998152,0,1,1,0,0,0.832857,0.001429,0.67,0.868571,0.998152,0.994455,0.003697,0.460259
36476c513dc65ebd,xclick,/m/083kb,1,0.885714,0.984286,0.051756,0.998152,0,1,0,0,0,0.942857,0.885714,0.984286,0.951429,0.051756,0.194085,0.23475,0.998152
3658979c8044293c,xclick,/m/083kb,1,0.505208,0.920833,0.512945,0.998382,1,1,0,0,0,0.573958,0.920833,0.505208,0.829167,0.512945,0.998382,0.679612,0.998382
3689ae9036195723,activemil,/m/083kb,1,0.201639,0.629508,0.170673,0.947115,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
369debee5dbc1492,xclick,/m/083kb,1,0.26,0.413125,0.307838,0.369216,1,0,0,0,0,0.26,0.413125,0.380625,0.40125,0.369216,0.31728,0.342776,0.307838
36a96ff8c075742b,activemil,/m/083kb,1,0.638404,0.817955,0.458874,0.649351,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36d22441520c61b1,xclick,/m/083kb,1,0.26625,0.798125,0.172608,0.999062,1,1,0,0,0,0.798125,0.26875,0.788125,0.26625,0.996248,0.172608,0.999062,0.183865
3766e87b8a7c6156,xclick,/m/083kb,1,0.0,0.999375,0.762712,0.999058,1,1,0,0,0,0.0,0.386875,0.999375,0.32875,0.893597,0.999058,0.950094,0.762712
376bc2369105c390,xclick,/m/083kb,1,0.0,0.156875,0.5825,0.855,1,1,0,0,0,0.105625,0.156875,0.0,0.02125,0.5825,0.655,0.81,0.855
376bc2369105c390,xclick,/m/083kb,1,0.31875,0.56875,0.6175,0.8,1,0,0,0,0,0.454375,0.31875,0.56875,0.545625,0.6175,0.7,0.734167,0.8
376bc2369105c390,xclick,/m/083kb,1,0.66875,0.779375,0.533333,0.94,1,0,0,0,0,0.755,0.779375,0.685625,0.66875,0.533333,0.614167,0.94,0.925
378aedf5186df0bc,activemil,/m/083kb,1,0.068125,0.820625,0.150376,0.916353,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
380df358c28e93d4,xclick,/m/083kb,1,0.404375,0.635,0.306238,0.39603,0,0,0,0,0,0.635,0.4225,0.404375,0.4875,0.350662,0.306238,0.337429,0.39603
3814d2055ff7e803,activemil,/m/083kb,1,0.06,0.698125,0.227045,0.947412,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3845a7de4b6b8c4c,xclick,/m/083kb,1,0.031993,0.433962,0.645,0.786875,0,0,0,0,0,0.290402,0.031993,0.229696,0.433962,0.645,0.7275,0.786875,0.754375
3845a7de4b6b8c4c,xclick,/m/083kb,1,0.173913,0.346185,0.0525,0.413125,0,0,0,0,0,0.225595,0.346185,0.173913,0.207547,0.0525,0.215,0.395625,0.413125
3845a7de4b6b8c4c,xclick,/m/083kb,1,0.375718,0.801477,0.54625,0.754375,0,0,0,0,0,0.801477,0.375718,0.438064,0.438064,0.54625,0.655625,0.754375,0.754375
3845a7de4b6b8c4c,xclick,/m/083kb,1,0.730107,0.898277,0.119375,0.433125,0,0,0,0,0,0.898277,0.730107,0.78589,0.814602,0.119375,0.240625,0.433125,0.423125
38b32a20a399ead4,activemil,/m/083kb,1,0.47875,0.60125,0.179007,0.306467,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392083eced12e278,xclick,/m/083kb,1,0.495313,0.675,0.54125,0.99875,1,1,0,1,0,0.671875,0.495313,0.5625,0.675,0.54125,0.7925,0.99875,0.54375
392083eced12e278,xclick,/m/083kb,1,0.772656,0.999219,0.48375,0.7575,1,1,0,1,0,0.933594,0.772656,0.999219,0.999219,0.48375,0.51,0.7575,0.6625
393093315f18a416,xclick,/m/083kb,1,0.126332,0.929224,0.05375,0.910625,0,0,0,0,0,0.890411,0.929224,0.126332,0.174277,0.05375,0.10125,0.905625,0.910625
394687e3160102be,activemil,/m/083kb,1,0.443491,0.939914,0.385075,0.871642,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
394687e3160102be,xclick,/m/083kb,1,0.317597,0.414878,0.829851,0.998507,1,1,0,0,0,0.344778,0.317597,0.414878,0.333333,0.829851,0.885075,0.870149,0.998507
395e7a26006dc8c0,xclick,/m/083kb,1,0.71125,0.81625,0.711667,0.753333,1,0,0,0,0,0.79625,0.81625,0.77125,0.71125,0.713333,0.721667,0.753333,0.711667
397274910528d0c3,activemil,/m/083kb,1,0.5575,0.683125,0.246678,0.356312,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
